"Points:0","Points:1","Points:2","U:0","U:1","U:2","cp","p"
-0.31172,0.012995,0.28691,0,0,0,-33.698,190.27
-0.32218,0.010946,0.28861,0,0,0,-33.846,-256.13
-0.32611,0.01406,0.29656,0,0,0,-33.875,-342.15
-0.3229,0.022421,0.30139,0,0,0,-33.749,35.933
-0.31384,0.025525,0.2983,0,0,0,-33.658,308.72
-0.37553,0.024673,0.35839,0,0,0,-33.89,-386.43
-0.37837,0.017595,0.35523,0,0,0,-33.964,-608.48
-0.37622,0.013427,0.34244,0,0,0,-34.018,-772.5
-0.37437,0.075073,0.37682,0,0,0,-33.534,681.61
-0.21295,0.025916,0.28042,0,0,0,-33.529,696.72
-0.21285,0.014857,0.2786,0,0,0,-33.553,624.61
-0.22527,0.014771,0.27939,0,0,0,-33.548,640.05
-0.22509,0.00027542,0.26247,0,0,0,-33.625,406.94
-0.21273,0.0051116,0.27369,0,0,0,-33.589,517.5
-0.22516,0.0050088,0.27424,0,0,0,-33.588,518.92
-0.28782,0.075025,0.29279,0,0,0,-33.363,1195.2
-0.28777,0.087513,0.29287,0,0,0,-33.355,1219.5
-0.27518,0.087504,0.28823,0,0,0,-33.349,1236
-0.22541,0.0875,0.28204,0,0,0,-33.429,997.25
-0.21304,0.0875,0.28097,0,0,0,-33.446,944.19
-0.21304,0.075002,0.28098,0,0,0,-33.457,911.56
-0.20067,0.0875,0.27996,0,0,0,-33.461,898.9
-0.21304,0.1,0.28097,0,0,0,-33.435,976.99
-0.20067,0.075002,0.27997,0,0,0,-33.472,866.13
-0.22541,0.1,0.28204,0,0,0,-33.418,1029.2
-0.12501,0.0041603,0.26053,0,0,0,-33.576,555.48
-0.18822,0.075002,0.27906,0,0,0,-33.487,822.06
-0.18822,0.0875,0.27906,0,0,0,-33.476,855.06
-0.17541,0.0875,0.27827,0,0,0,-33.493,803.44
-0.10001,0.075001,0.27071,0,0,0,-33.549,635.55
-0.12481,0.1,0.27275,0,0,0,-33.502,776.95
-0.025353,0.0051578,0.25743,0,0,0,-33.651,330.18
-0.00041367,0.075002,0.26262,0,0,0,-33.611,450.41
-0.025674,0.1,0.26432,0,0,0,-33.566,584.05
0.013068,0.075001,0.26166,0,0,0,-33.648,340.21
0.025307,0.075001,0.25933,0,0,0,-33.631,390.53
1.0752,0.010337,0.28125,0,0,0,-33.88,-357.4
1.0752,0.010325,0.34375,0,0,0,-33.882,-362.03
1.1744,0.011296,0.28125,0,0,0,-34.008,-740.94
1.125,0.0087692,0.34375,0,0,0,-33.95,-567.1
1.1744,0.011294,0.34375,0,0,0,-34.009,-745.67
1.2053,0.023729,0.375,0,0,0,-33.837,-227.2
-1.9006,0.14008,0.32835,0,0,0,-33.745,48.965
-1.8001,0.175,0.27193,0,0,0,-33.707,162.55
-1.8247,0.2,0.26874,0,0,0,-33.717,133.14
-1.8911,0.14275,0.32746,0,0,0,-33.738,68.685
-0.38727,0.1875,0.3915,0,0,0,-33.48,842.71
-0.21304,0.125,0.28097,0,0,0,-33.413,1043.9
-0.21304,0.1125,0.28097,0,0,0,-33.424,1010.9
-0.22541,0.1125,0.28204,0,0,0,-33.407,1062.1
-0.28776,0.175,0.2929,0,0,0,-33.295,1398.2
-0.28776,0.1875,0.2929,0,0,0,-33.296,1396.7
-0.27517,0.1875,0.28824,0,0,0,-33.288,1418.1
-0.22541,0.1875,0.28204,0,0,0,-33.367,1181.2
-0.21304,0.1875,0.28097,0,0,0,-33.384,1131.7
-0.21304,0.175,0.28097,0,0,0,-33.384,1129.9
-0.20067,0.1875,0.27996,0,0,0,-33.398,1090.3
-0.21304,0.2,0.28097,0,0,0,-33.386,1125.1
-0.20067,0.175,0.27996,0,0,0,-33.398,1088.3
-0.22541,0.2,0.28204,0,0,0,-33.37,1174.5
-0.18822,0.175,0.27906,0,0,0,-33.412,1047.8
-0.18822,0.1875,0.27906,0,0,0,-33.411,1050
-0.17541,0.1875,0.27827,0,0,0,-33.428,998.21
-0.10001,0.175,0.27071,0,0,0,-33.483,833.37
-0.12481,0.2,0.27275,0,0,0,-33.455,917.35
-0.0004139,0.175,0.26262,0,0,0,-33.532,686.96
-0.025674,0.2,0.26432,0,0,0,-33.516,733.89
0.013068,0.175,0.26166,0,0,0,-33.558,608.53
0.025307,0.175,0.25933,0,0,0,-33.54,662.98
0.20075,0.14015,0.3589,0,0,0,-34.128,-1103.1
0.19683,0.14281,0.33022,0,0,0,-34.152,-1174.3
0.20185,0.15108,0.33054,0,0,0,-34.096,-1004.9
0.19168,0.16063,0.37243,0,0,0,-33.298,1388.5
0.18165,0.16041,0.35694,0,0,0,-33.326,1304.3
0.20183,0.16038,0.33055,0,0,0,-34.104,-1030.5
0.21115,0.14134,0.36089,0,0,0,-34.152,-1173.6
0.44944,0.1401,0.32792,0,0,0,-33.981,-660.72
0.45882,0.14274,0.3269,0,0,0,-34.013,-755.87
0.46345,0.15109,0.32656,0,0,0,-33.998,-712.78
0.46896,0.15109,0.31163,0,0,0,-33.993,-695.28
0.468,0.1433,0.30926,0,0,0,-34.001,-719.49
-1.8001,0.27498,0.27191,0,0,0,-33.702,177.94
-1.8247,0.29994,0.2688,0,0,0,-33.711,151.21
-1.9005,0.29013,0.32835,0,0,0,-33.739,65.146
-1.8911,0.29279,0.32746,0,0,0,-33.727,101.32
-0.37556,0.29979,0.3746,0,0,0,-33.595,497.26
-0.37472,0.28735,0.3762,0,0,0,-33.542,658.39
-0.38778,0.28736,0.39067,0,0,0,-33.561,601.3
-0.38883,0.29999,0.38919,0,0,0,-33.613,445.25
-0.37437,0.27493,0.37682,0,0,0,-33.511,748.91
-0.21304,0.225,0.28097,0,0,0,-33.395,1099.7
-0.21304,0.2125,0.28097,0,0,0,-33.39,1113.7
-0.22541,0.2125,0.28204,0,0,0,-33.373,1163.3
-0.28782,0.27498,0.29279,0,0,0,-33.332,1287.7
-0.28797,0.28753,0.29252,0,0,0,-33.344,1251.5
-0.27528,0.28752,0.28805,0,0,0,-33.337,1273
-0.22541,0.2875,0.28204,0,0,0,-33.419,1025.4
-0.21304,0.2875,0.28097,0,0,0,-33.435,977.94
-0.21304,0.275,0.28097,0,0,0,-33.425,1009.7
-0.20067,0.2875,0.27996,0,0,0,-33.448,938.19
-0.21304,0.3,0.28097,0,0,0,-33.448,939.83
-0.20067,0.275,0.27996,0,0,0,-33.438,968.37
-0.22541,0.3,0.28204,0,0,0,-33.433,984.43
-0.18822,0.275,0.27906,0,0,0,-33.452,928.48
-0.18822,0.2875,0.27906,0,0,0,-33.461,899.59
-0.17541,0.2875,0.27827,0,0,0,-33.477,852.1
-0.10001,0.275,0.27071,0,0,0,-33.513,744.35
-0.12481,0.3,0.27275,0,0,0,-33.498,789.35
-0.00041389,0.275,0.26262,0,0,0,-33.568,580.48
-0.025674,0.3,0.26432,0,0,0,-33.561,599.95
0.013068,0.275,0.26166,0,0,0,-33.601,479.65
0.025307,0.275,0.25933,0,0,0,-33.584,529.86
0.17558,0.27511,0.25405,0,0,0,-34.03,-806.5
0.19895,0.28969,0.28209,0,0,0,-34.248,-1462.2
0.17561,0.30024,0.27952,0,0,0,-33.385,1128
0.20861,0.29264,0.28352,0,0,0,-34.257,-1489.7
0.44944,0.2901,0.32792,0,0,0,-34.054,-878.18
0.45882,0.29274,0.3269,0,0,0,-34.106,-1034.2
-1.9188,0.31041,0.32925,0,0,0,-33.766,-15.41
-1.9188,0.30111,0.32925,0,0,0,-33.77,-25.797
-1.8865,0.30114,0.32721,0,0,0,-33.724,109.68
-1.8817,0.31044,0.31338,0,0,0,-33.733,82.573
-1.8817,0.30122,0.31339,0,0,0,-33.721,120.95
-0.31227,0.38749,0.28948,0,0,0,-33.556,616.34
-0.31224,0.37499,0.28962,0,0,0,-33.539,667.15
-0.29981,0.3875,0.28845,0,0,0,-33.547,642.2
-0.31227,0.4,0.28944,0,0,0,-33.569,576.32
-0.29979,0.37501,0.28849,0,0,0,-33.525,707.21
-0.32469,0.39999,0.29072,0,0,0,-33.649,334.75
-0.37664,0.31188,0.37102,0,0,0,-33.654,319.57
-0.39073,0.31129,0.38709,0,0,0,-33.68,241.98
-0.38693,0.31446,0.37882,0,0,0,-33.675,256.85
-0.37884,0.32208,0.36789,0,0,0,-33.723,112.7
-0.38898,0.32368,0.37416,0,0,0,-33.734,80.881
-0.21304,0.325,0.28097,0,0,0,-33.472,867.67
-0.21304,0.3125,0.28097,0,0,0,-33.46,902.03
-0.22541,0.3125,0.28204,0,0,0,-33.447,942.41
-0.28739,0.37501,0.28745,0,0,0,-33.526,705.6
-0.28739,0.3875,0.28744,0,0,0,-33.55,634.55
-0.275,0.3875,0.28639,0,0,0,-33.546,645.88
-0.22541,0.3875,0.28204,0,0,0,-33.536,676.16
-0.21304,0.3875,0.28097,0,0,0,-33.536,674.34
-0.21304,0.375,0.28097,0,0,0,-33.522,716.03
-0.20067,0.3875,0.27996,0,0,0,-33.538,667.65
-0.21304,0.4,0.28097,0,0,0,-33.549,634.9
-0.20067,0.375,0.27996,0,0,0,-33.526,705.48
-0.22541,0.4,0.28204,0,0,0,-33.55,633.22
-0.18822,0.375,0.27906,0,0,0,-33.533,684.29
-0.18822,0.3875,0.27906,0,0,0,-33.544,649.83
-0.17541,0.3875,0.27827,0,0,0,-33.558,609.62
-0.10001,0.375,0.27071,0,0,0,-33.561,601.04
-0.12481,0.4,0.27275,0,0,0,-33.543,654.44
-0.00041389,0.375,0.26262,0,0,0,-33.617,433.3
-0.025674,0.4,0.26432,0,0,0,-33.602,478.32
0.013068,0.375,0.26166,0,0,0,-33.665,288.9
0.025307,0.375,0.25933,0,0,0,-33.642,357.63
0.17823,0.32002,0.27697,0,0,0,-33.958,-591.71
0.17562,0.31132,0.27949,0,0,0,-33.473,865.34
0.17638,0.3256,0.26415,0,0,0,-34.222,-1384.9
0.18841,0.32528,0.26608,0,0,0,-34.485,-2173.2
0.18841,0.32096,0.28016,0,0,0,-34.201,-1320.5
0.19032,0.31856,0.29495,0,0,0,-33.926,-494.15
0.22496,0.3208,0.34377,0,0,0,-34.201,-1321.9
-1.925,0.41499,0.27677,0,0,0,-33.692,206.95
-1.9126,0.42568,0.28332,0,0,0,-33.7,183.83
-1.9878,0.47501,0.27791,0,0,0,-33.752,25.722
-2,0.47501,0.27644,0,0,0,-33.756,16.282
-1.9743,0.4875,0.27917,0,0,0,-33.746,43.51
-1.9249,0.4875,0.28573,0,0,0,-33.734,79.805
-1.9126,0.4875,0.28743,0,0,0,-33.733,84.684
-1.9126,0.475,0.28743,0,0,0,-33.729,97.174
-1.9002,0.4875,0.28912,0,0,0,-33.729,95.935
-1.9126,0.5,0.28743,0,0,0,-33.736,74.133
-1.9002,0.475,0.28911,0,0,0,-33.725,108.67
-1.9249,0.5,0.28573,0,0,0,-33.737,70.549
-0.31227,0.425,0.28943,0,0,0,-33.588,517.92
-0.31227,0.4125,0.28943,0,0,0,-33.58,544.05
-0.32468,0.4875,0.29069,0,0,0,-33.694,199.63
-0.31227,0.4875,0.28943,0,0,0,-33.621,421.09
-0.31227,0.475,0.28943,0,0,0,-33.615,438.37
-0.29981,0.4875,0.28844,0,0,0,-33.625,406.86
-0.31227,0.5,0.28943,0,0,0,-33.627,403.18
-0.29981,0.475,0.28844,0,0,0,-33.619,426.82
-0.32468,0.5,0.29069,0,0,0,-33.699,186.46
-0.21304,0.425,0.28097,0,0,0,-33.573,562.92
-0.21304,0.4125,0.28097,0,0,0,-33.562,597.45
-0.22541,0.4125,0.28204,0,0,0,-33.563,593.5
-0.28739,0.475,0.28744,0,0,0,-33.631,389.58
-0.28739,0.4875,0.28744,0,0,0,-33.638,367.51
-0.275,0.4875,0.28639,0,0,0,-33.64,363.75
-0.22541,0.4875,0.28204,0,0,0,-33.625,407.06
-0.21304,0.4875,0.28097,0,0,0,-33.623,413.71
-0.21304,0.475,0.28097,0,0,0,-33.614,440.61
-0.20067,0.4875,0.27996,0,0,0,-33.622,416.58
-0.21304,0.5,0.28097,0,0,0,-33.632,387.38
-0.20067,0.475,0.27996,0,0,0,-33.613,443.94
-0.22541,0.5,0.28204,0,0,0,-33.634,380.89
-0.18822,0.475,0.27906,0,0,0,-33.616,435.36
-0.18822,0.4875,0.27906,0,0,0,-33.625,408.39
-0.17541,0.4875,0.27827,0,0,0,-33.636,374.28
-0.10001,0.475,0.27071,0,0,0,-33.623,414.45
-0.12481,0.5,0.27275,0,0,0,-33.608,459.38
-0.00041386,0.475,0.26262,0,0,0,-33.668,279.16
-0.025674,0.5,0.26432,0,0,0,-33.655,317.83
0.013068,0.475,0.26166,0,0,0,-33.725,107.9
0.025307,0.475,0.25933,0,0,0,-33.697,193.13
-1.9126,0.525,0.28743,0,0,0,-33.742,57.29
-1.9126,0.5125,0.28743,0,0,0,-33.739,65.163
-1.9249,0.5125,0.28573,0,0,0,-33.74,62.746
-1.9878,0.57501,0.27777,0,0,0,-33.76,3.495
-2,0.57509,0.27623,0,0,0,-33.76,3.0493
-1.9741,0.58726,0.27886,0,0,0,-33.76,3.5334
-1.9249,0.58745,0.28567,0,0,0,-33.753,22.649
-1.9126,0.58748,0.28739,0,0,0,-33.753,23.012
-1.9126,0.57499,0.28742,0,0,0,-33.751,30.753
-1.9002,0.58749,0.28908,0,0,0,-33.75,33.869
-1.9126,0.59995,0.28722,0,0,0,-33.757,13.123
-1.9002,0.575,0.28911,0,0,0,-33.747,41.779
-1.9248,0.59988,0.28544,0,0,0,-33.757,12.226
-1.8878,0.575,0.29105,0,0,0,-33.735,76.552
-1.8756,0.575,0.29402,0,0,0,-33.756,16.291
-0.31227,0.525,0.28943,0,0,0,-33.639,365.73
-0.31227,0.5125,0.28943,0,0,0,-33.633,384.62
-0.32468,0.5125,0.29069,0,0,0,-33.703,173.87
-0.32502,0.5878,0.28999,0,0,0,-33.751,31.204
-0.31239,0.58755,0.28869,0,0,0,-33.682,237.97
-0.31234,0.57503,0.28925,0,0,0,-33.668,278.61
-0.29993,0.59978,0.28621,0,0,0,-33.703,174.8
-0.29989,0.58743,0.28769,0,0,0,-33.686,224.38
-0.31238,0.59993,0.28724,0,0,0,-33.703,172.47
-0.32482,0.60041,0.28834,0,0,0,-33.749,35.931
-0.29985,0.57499,0.28824,0,0,0,-33.674,260.76
-0.21304,0.525,0.28098,0,0,0,-33.649,336.23
-0.21304,0.5125,0.28097,0,0,0,-33.641,361.3
-0.22541,0.5125,0.28204,0,0,0,-33.643,355.28
-0.28743,0.57495,0.28723,0,0,0,-33.688,218.24
-0.28747,0.58734,0.28668,0,0,0,-33.698,188.18
-0.27507,0.58725,0.28563,0,0,0,-33.702,178.23
-0.28752,0.59964,0.28518,0,0,0,-33.708,157.87
-0.27513,0.59946,0.28416,0,0,0,-33.711,150.13
-0.22541,0.58706,0.28127,0,0,0,-33.694,200.44
-0.21303,0.587,0.28022,0,0,0,-33.692,208.28
-0.21304,0.57476,0.2808,0,0,0,-33.682,235.95
-0.20061,0.5991,0.27767,0,0,0,-33.7,181.53
-0.20063,0.58696,0.27924,0,0,0,-33.691,208.42
-0.21299,0.59928,0.27861,0,0,0,-33.701,181.12
-0.2254,0.59934,0.27971,0,0,0,-33.705,167.8
-0.20067,0.57473,0.27982,0,0,0,-33.682,236.69
-0.18823,0.57472,0.27894,0,0,0,-33.685,228.73
-0.18823,0.58693,0.27837,0,0,0,-33.694,200.65
-0.17545,0.58729,0.27731,0,0,0,-33.707,161.13
-0.18786,0.59933,0.27645,0,0,0,-33.717,131.73
-0.17642,0.59847,0.27607,0,0,0,-33.737,70.385
-0.10006,0.5748,0.27002,0,0,0,-33.682,237.55
-0.125,0.59953,0.26818,0,0,0,-33.695,197.38
-0.07536,0.59935,0.26296,0,0,0,-33.722,116.56
-0.00045698,0.57465,0.26121,0,0,0,-33.733,83.182
0.01086,0.5738,0.26073,0,0,0,-33.768,-20.194
-1.9124,0.6247,0.28536,0,0,0,-33.761,0.75576
-1.9125,0.61237,0.28668,0,0,0,-33.759,5.3455
-1.9248,0.61225,0.28472,0,0,0,-33.759,5.3631
-1.8246,0.69762,0.26473,0,0,0,-33.771,-31.378
-1.8232,0.69463,0.2761,0,0,0,-33.772,-32.893
-1.0131,0.69877,0.28131,0,0,0,-33.887,-378.72
-1.0259,0.70306,0.28163,0,0,0,-33.93,-506.27
-0.97513,0.68455,0.28131,0,0,0,-33.947,-557.33
-0.93966,0.65759,0.32274,0,0,0,-34.021,-780.72
-0.82596,0.60941,0.25501,0,0,0,-33.847,-258.55
-0.82778,0.61782,0.25797,0,0,0,-33.83,-206.31
-0.83608,0.61223,0.313,0,0,0,-33.873,-336.79
-0.83977,0.60917,0.32156,0,0,0,-33.877,-349.7
-0.71575,0.61313,0.25018,0,0,0,-33.588,519.08
-0.72455,0.61151,0.25241,0,0,0,-33.604,469.52
-0.71008,0.6193,0.253,0,0,0,-33.623,413.79
-0.62488,0.62636,0.26517,0,0,0,-33.654,320.49
-0.61243,0.62717,0.26502,0,0,0,-33.653,323.39
-0.61241,0.6246,0.2787,0,0,0,-33.679,244.53
-0.59996,0.62793,0.26496,0,0,0,-33.654,319.7
-0.59999,0.62509,0.27867,0,0,0,-33.68,243.14
-1.4002,0.75927,0.32158,0,0,0,-33.966,-615.74
-1.4128,0.75864,0.32163,0,0,0,-33.959,-593.9
-1.35,0.75955,0.32275,0,0,0,-33.978,-650.86
-1.3625,0.75947,0.32256,0,0,0,-33.975,-642.6
-1.3625,0.76803,0.3103,0,0,0,-33.99,-686.2
-1.35,0.76804,0.31041,0,0,0,-33.995,-702.52
-1.3875,0.75934,0.32198,0,0,0,-33.973,-636.64
-1.3375,0.75958,0.3229,0,0,0,-33.984,-668.42
-1.2974,0.76478,0.31293,0,0,0,-34.071,-931.68
-1.2995,0.759,0.32335,0,0,0,-34.022,-783.88
-1.3123,0.75953,0.32299,0,0,0,-34.009,-743.75
-1.2506,0.7572,0.32277,0,0,0,-34.068,-922.06
-1.2627,0.75783,0.32309,0,0,0,-34.051,-871.16
-1.2874,0.76526,0.31077,0,0,0,-34.057,-887.42
-1.2872,0.75848,0.32359,0,0,0,-34.025,-792.22
-1.2398,0.75664,0.32243,0,0,0,-34.127,-1099.3
-1.113,0.73328,0.28117,0,0,0,-33.947,-559.66
-1.9752,0.071334,0.3905,0,0,0,-33.753,22.883
-1.9875,0.072518,0.39055,0,0,0,-33.758,8.1228
-1.9875,0.072689,0.40613,0,0,0,-33.758,9.8433
-2,0.073143,0.39055,0,0,0,-33.761,0.97404
-2,0.073294,0.40615,0,0,0,-33.761,1.0295
-1.9623,0.04501,0.44985,0,0,0,-33.749,35.005
-1.9495,0.044171,0.4497,0,0,0,-33.732,86.729
-2,0.046422,0.44944,0,0,0,-33.759,5.8024
-1.9874,0.045647,0.44991,0,0,0,-33.759,4.8412
-1.9372,0.050815,0.45162,0,0,0,-33.757,11.404
-1.8999,0.040491,0.452,0,0,0,-33.748,37.728
-1.9122,0.040772,0.45203,0,0,0,-33.76,2.3355
-1.9125,0.049987,0.45112,0,0,0,-33.752,27.2
-1.9001,0.049558,0.45087,0,0,0,-33.737,71.774
-1.938,0.059911,0.45003,0,0,0,-33.761,0.46312
-1.9003,0.058621,0.44598,0,0,0,-33.718,127.66
-1.913,0.059649,0.44642,0,0,0,-33.762,-4.4427
-1.8629,0.048273,0.45033,0,0,0,-33.717,133.27
-1.8627,0.039894,0.4517,0,0,0,-33.724,111.18
-1.8876,0.049121,0.45072,0,0,0,-33.728,99.419
-1.8875,0.040276,0.45193,0,0,0,-33.738,69.729
-1.8509,0.055507,0.44498,0,0,0,-33.702,175.94
-1.863,0.056275,0.44522,0,0,0,-33.71,153.82
-1.8877,0.057821,0.44577,0,0,0,-33.713,144.17
-1.8399,0.055031,0.44499,0,0,0,-33.704,172.22
-1.8255,0.047823,0.44632,0,0,0,-33.674,261.03
-1.6751,0.075111,0.49095,0,0,0,-33.545,648.06
-1.525,0.007211,0.40641,0,0,0,-33.811,-150.78
-1.5747,0.013157,0.46852,0,0,0,-33.783,-66.121
-1.588,0.014721,0.46873,0,0,0,-33.781,-60.415
-1.5249,0.0062249,0.46937,0,0,0,-33.841,-239.99
-0.40071,0.075092,0.40585,0,0,0,-33.567,583.03
-0.41394,0.075073,0.42036,0,0,0,-33.584,529.54
-0.47483,0.075073,0.48574,0,0,0,-33.636,373.75
-0.48782,0.075095,0.50015,0,0,0,-33.651,331.1
-0.46256,0.075095,0.47185,0,0,0,-33.619,425.51
-0.50096,0.075111,0.5146,0,0,0,-33.669,274.63
-0.3874,0.075085,0.39125,0,0,0,-33.55,631.86
1.0752,0.010336,0.40625,0,0,0,-33.877,-349.81
1.0752,0.010333,0.46875,0,0,0,-33.874,-337.94
1.1744,0.011294,0.40625,0,0,0,-34.007,-739.25
1.2053,0.023726,0.39062,0,0,0,-33.837,-226.95
1.2053,0.023726,0.40625,0,0,0,-33.839,-233.41
1.125,0.0087771,0.46875,0,0,0,-33.947,-557.95
1.1744,0.011294,0.46875,0,0,0,-34.014,-760.38
1.2054,0.023746,0.48437,0,0,0,-33.851,-270.77
1.2054,0.023741,0.46875,0,0,0,-33.85,-266.25
-1.9494,0.14007,0.4846,0,0,0,-33.756,14.55
-1.9588,0.14272,0.48561,0,0,0,-33.756,15.996
-1.6752,0.125,0.49125,0,0,0,-33.548,640.55
-1.6881,0.175,0.48376,0,0,0,-33.586,525.21
-1.6752,0.175,0.49125,0,0,0,-33.572,568.19
-0.4006,0.175,0.40609,0,0,0,-33.494,802.51
-0.38727,0.175,0.3915,0,0,0,-33.482,838.01
-0.47473,0.125,0.486,0,0,0,-33.565,589.22
-0.46249,0.125,0.47213,0,0,0,-33.548,638.17
-0.4877,0.175,0.50038,0,0,0,-33.553,625.13
-0.37424,0.175,0.37709,0,0,0,-33.468,878.88
0.2607,0.15079,0.42402,0,0,0,-34.14,-1136.3
0.25124,0.15109,0.40903,0,0,0,-34.135,-1124.2
0.24636,0.14283,0.40867,0,0,0,-34.185,-1271.3
0.25863,0.14273,0.42614,0,0,0,-34.186,-1274.9
0.26069,0.16067,0.42404,0,0,0,-34.145,-1153.3
0.25122,0.16038,0.40903,0,0,0,-34.142,-1144.3
0.24244,0.14294,0.44856,0,0,0,-33.656,316.29
0.40059,0.14008,0.4846,0,0,0,-34.033,-817.99
0.39124,0.14273,0.48562,0,0,0,-33.92,-478.43
0.38662,0.15109,0.48597,0,0,0,-33.846,-255.04
0.38107,0.15109,0.50089,0,0,0,-33.877,-349.03
0.38203,0.1433,0.50326,0,0,0,-33.927,-497.56
0.38107,0.1604,0.50089,0,0,0,-33.874,-338.93
-1.6752,0.225,0.49125,0,0,0,-33.626,404.42
-1.6751,0.27493,0.49096,0,0,0,-33.701,178.87
-0.47473,0.225,0.486,0,0,0,-33.547,641.81
-0.46249,0.225,0.47213,0,0,0,-33.532,687.19
-0.47483,0.27493,0.48574,0,0,0,-33.602,477.66
-0.48782,0.27491,0.50015,0,0,0,-33.615,439.34
-0.46256,0.27491,0.47185,0,0,0,-33.585,526.67
-0.3874,0.27492,0.39126,0,0,0,-33.528,700.5
-0.40071,0.27491,0.40585,0,0,0,-33.543,655.08
0.23958,0.29146,0.38941,0,0,0,-33.92,-477.9
0.2822,0.29341,0.49568,0,0,0,-33.664,292.32
-0.39947,0.31492,0.39206,0,0,0,-33.712,148.13
-0.40377,0.31126,0.40172,0,0,0,-33.696,194.63
-1.9875,0.025,0.58696,0,0,0,-33.764,-10.618
-1.9875,0.012505,0.58698,0,0,0,-33.766,-15.436
-1.975,0.012506,0.58681,0,0,0,-33.785,-73.063
-2,4.1291e-05,0.5875,0,0,0,-33.753,24.82
-1.9875,3.87e-05,0.5871,0,0,0,-33.769,-22.767
-2,0.012506,0.58738,0,0,0,-33.753,23.259
-1.975,4.0092e-05,0.58693,0,0,0,-33.793,-96.162
-2,0.025,0.58736,0,0,0,-33.754,21.794
-1.925,0.012514,0.58681,0,0,0,-33.796,-105.83
-1.9125,0.012524,0.58685,0,0,0,-33.802,-123.68
-1.9125,0.025003,0.58676,0,0,0,-33.782,-62.612
-1.9001,0.00019972,0.58745,0,0,0,-33.847,-257.32
-1.9,0.01254,0.58692,0,0,0,-33.812,-153.08
-1.9125,0.00012263,0.58723,0,0,0,-33.83,-208.76
-1.925,7.4792e-05,0.58709,0,0,0,-33.821,-180.03
-1.9,0.025005,0.58678,0,0,0,-33.786,-76.377
-1.975,0.08744,0.5868,0,0,0,-33.788,-79.955
-1.9875,0.08742,0.58697,0,0,0,-33.769,-23.995
-1.9875,0.074986,0.58697,0,0,0,-33.765,-11.836
-2,0.099663,0.58719,0,0,0,-33.755,18.051
-2,0.087408,0.58736,0,0,0,-33.754,20.305
-1.9875,0.099704,0.58682,0,0,0,-33.783,-65.238
-1.9749,0.099778,0.58669,0,0,0,-33.814,-158.54
-2,0.074984,0.58737,0,0,0,-33.755,18.42
-1.9125,0.075,0.58674,0,0,0,-33.74,62.972
-1.9125,0.087499,0.58674,0,0,0,-33.731,88.715
-1.925,0.087496,0.58675,0,0,0,-33.736,73.554
-1.9,0.099999,0.58674,0,0,0,-33.717,131.95
-1.9125,0.099996,0.58675,0,0,0,-33.719,126.92
-1.9,0.0875,0.58674,0,0,0,-33.728,99.08
-1.9,0.075,0.58674,0,0,0,-33.736,74.538
-1.925,0.099988,0.58675,0,0,0,-33.722,117.26
-1.8875,0.025009,0.58681,0,0,0,-33.794,-99.736
-1.8875,0.012568,0.58706,0,0,0,-33.827,-198.82
-1.8751,0.012623,0.58731,0,0,0,-33.847,-259.67
-1.8876,0.0003083,0.58782,0,0,0,-33.872,-332.79
-1.8752,0.00048053,0.58844,0,0,0,-33.9,-417.14
-1.826,0.013869,0.59176,0,0,0,-33.928,-501.02
-1.8133,0.025818,0.59134,0,0,0,-33.906,-435.4
-1.8263,-0.0070309,0.61172,0,0,0,-34.116,-1064.9
-1.8269,0.0031143,0.59647,0,0,0,-34.008,-742.19
-1.8286,-0.0056906,0.60053,0,0,0,-34.064,-909.62
-1.8014,0.02616,0.59554,0,0,0,-33.942,-542.56
-1.7881,0.025761,0.60797,0,0,0,-34.028,-801.82
-1.7906,0.027912,0.59894,0,0,0,-34.012,-752.31
-1.875,0.0875,0.58674,0,0,0,-33.721,120.85
-1.8875,0.0875,0.58674,0,0,0,-33.724,109.58
-1.8875,0.075,0.58674,0,0,0,-33.733,84.694
-1.8875,0.1,0.58674,0,0,0,-33.714,139.83
-1.875,0.1,0.58674,0,0,0,-33.711,150.71
-1.8125,0.074994,0.58685,0,0,0,-33.739,65.147
-1.8125,0.087496,0.58677,0,0,0,-33.714,140.81
-1.825,0.087498,0.58674,0,0,0,-33.711,150.25
-1.8,0.099999,0.58678,0,0,0,-33.699,186.12
-1.8125,0.099998,0.58675,0,0,0,-33.695,196.9
-1.8,0.0875,0.58686,0,0,0,-33.722,116.61
-1.8,0.07501,0.5871,0,0,0,-33.754,21.523
-1.825,0.099999,0.58674,0,0,0,-33.696,196.15
-1.6254,0.10001,0.52274,0,0,0,-33.496,795.74
-1.6133,0.1,0.531,0,0,0,-33.494,801.79
-1.6003,0.07506,0.53821,0,0,0,-33.513,745.47
-1.5247,0.0094577,0.53064,0,0,0,-33.889,-383.01
-1.5883,0.075054,0.54648,0,0,0,-33.51,751.96
-1.4271,0.023733,0.62999,0,0,0,-33.697,190.9
-1.4874,0.074786,0.61026,0,0,0,-33.519,727.34
-1.4739,0.074996,0.61961,0,0,0,-33.506,764.74
-0.60143,0.075075,0.6235,0,0,0,-33.841,-239.85
0.20062,0.025859,0.59124,0,0,0,-34.294,-1598.5
0.12659,0.10082,0.59245,0,0,0,-34.492,-2192.8
0.18754,0.075043,0.58697,0,0,0,-34.168,-1222.6
0.18751,0.087509,0.58682,0,0,0,-34.097,-1007.5
